Date,AirParif_pm10,AirParif_pm2p5,Copernicus_pm10,Copernicus_pm2p5
2020-11-20,14.75,8.870833333333334,15.139583333333334,10.147083333333333
2020-11-21,18.8125,13.166666666666666,5.235416666666667,3.5308333333333337
2020-11-22,21.620833333333334,17.408333333333335,7.641249999999999,4.80875
2020-11-23,19.150000000000002,13.179166666666667,12.419583333333334,8.580416666666666
2020-11-24,26.12,19.9,17.873333333333335,13.424000000000001
2020-11-25,32.731818181818184,22.654545454545453,15.995454545454544,12.430454545454547
2020-11-26,42.07083333333333,30.429166666666664,50.15416666666667,36.18666666666667
2020-11-27,42.55416666666667,33.170833333333334,46.28875,32.54708333333333
2020-11-28,36.604166666666664,30.379166666666666,34.31,24.59958333333333
2020-11-29,23.91578947368421,21.38421052631579,26.36578947368421,22.504210526315788
2020-11-30,35.485,29.025,37.7375,29.9835
2020-12-09,23.880000000000003,10.54,31.287,22.974
2020-12-10,12.220833333333333,7.029166666666666,17.087083333333332,9.022499999999999
2020-12-11,16.441666666666666,7.054166666666667,15.852916666666667,9.878333333333334
2020-12-12,10.466666666666667,5.458333333333333,14.768333333333333,8.468333333333334
2020-12-13,10.008333333333333,6.7375,13.832500000000001,7.2625
2020-12-14,9.319047619047618,5.419047619047619,9.773809523809524,6.567142857142857
2020-12-15,11.295238095238096,6.585714285714286,12.80857142857143,8.68047619047619
2020-12-16,13.9375,10.4,12.865833333333333,8.960416666666667
2020-12-17,14.200000000000001,7.279166666666666,14.945833333333333,8.172916666666667
2020-12-18,16.533333333333335,11.495833333333332,15.852916666666667,9.878333333333334
2020-12-19,11.726086956521739,8.54782608695652,13.07391304347826,9.10695652173913
2020-12-20,13.445833333333333,7.366666666666666,16.205416666666668,8.368333333333334
2020-12-21,6.6125,4.591666666666667,9.262500000000001,5.6575
2020-12-22,3.7708333333333335,1.7249999999999999,5.802499999999999,4.141666666666667
2020-12-23,9.614285714285714,5.0476190476190474,9.650952380952381,4.9090476190476195
2020-12-24,7.495833333333334,4.291666666666667,9.24875,4.8025
2020-12-25,7.9624999999999995,5.4875,11.65,6.1812499999999995
2020-12-26,11.1625,7.791666666666667,15.139583333333334,10.147083333333333
2020-12-27,4.434782608695652,3.430434782608696,5.266521739130434,3.5630434782608695
2020-12-28,6.75,4.8149999999999995,7.6155,4.6015
2020-12-29,9.054166666666667,6.845833333333334,12.419583333333334,8.580416666666666
2020-12-30,12.066666666666666,9.923809523809524,16.747619047619047,12.065238095238096
2020-12-31,10.654545454545454,9.331818181818182,15.772272727272728,12.153636363636364
2021-01-01,20.438095238095237,20.347619047619048,32.13952380952381,25.446666666666665
2021-01-02,7.720833333333334,5.516666666666667,10.5275,8.475
2021-01-03,28.0125,19.770833333333332,24.409583333333334,18.99125
2021-01-04,63.775,35.03333333333333,45.64666666666667,30.3875
2021-01-05,27.530434782608697,21.895652173913046,22.094347826086956,19.13
2021-01-06,20.829411764705885,8.194117647058825,13.424117647058823,9.468823529411765
2021-01-07,22.520833333333332,13.879166666666668,18.341666666666665,14.129166666666668
2021-01-08,10.391666666666667,5.05,14.024166666666666,7.4175
2021-01-09,27.285000000000004,16.36,19.4965,12.485
2021-01-10,12.414285714285715,6.223809523809523,11.585238095238095,5.7214285714285715
2021-01-11,11.783333333333333,6.491666666666667,12.306666666666667,5.201666666666667
2021-01-12,7.71578947368421,4.794736842105263,9.503157894736843,4.872631578947368
2021-01-13,12.991304347826087,9.273913043478261,13.86304347826087,10.461739130434783
2021-01-14,8.036363636363637,6.945454545454546,7.214545454545455,4.762727272727273
2021-01-15,22.114285714285714,20.41904761904762,21.07238095238095,17.57238095238095
2021-01-16,21.391666666666666,21.829166666666666,22.297916666666666,18.380416666666665
2021-01-17,16.116666666666667,13.229166666666666,19.032500000000002,10.850833333333334
2021-01-18,19.783333333333335,13.8125,18.852083333333333,11.895000000000001
2021-01-19,15.0375,13.395833333333334,13.933749999999998,8.609166666666667
2021-01-20,14.381818181818181,10.60909090909091,10.525454545454545,7.541363636363636
2021-01-21,11.119047619047619,7.052380952380952,9.323333333333332,4.600952380952381
2021-01-22,12.475,8.420833333333333,11.61875,8.146666666666667
2021-01-23,11.645833333333334,8.9625,10.09375,7.060416666666666
2021-01-24,14.879166666666668,11.9,10.840416666666668,7.80375
2021-01-25,13.695833333333333,8.716666666666667,12.532499999999999,9.21625
2021-01-26,17.404166666666665,11.991666666666667,17.3625,12.2525
2021-01-27,13.904166666666667,11.345833333333333,12.789166666666667,9.087916666666667
2021-01-28,7.845833333333334,5.804166666666667,6.562083333333334,4.423333333333333
2021-01-29,13.517391304347825,8.256521739130434,12.955652173913045,5.630000000000001
2021-01-30,15.9,9.666666666666666,14.65125,7.622083333333333
2021-01-31,12.358333333333334,11.908333333333333,15.165833333333333,11.238750000000001
2021-02-01,41.160000000000004,40.28,37.854,32.7455
2021-02-02,9.708333333333334,5.5874999999999995,11.089166666666666,6.345
2021-02-03,58.75555555555555,35.69444444444444,45.97333333333333,34.27777777777778
2021-02-04,33.24583333333333,17.108333333333334,21.782083333333333,14.004583333333334
2021-02-05,22.353846153846156,18.53846153846154,22.93307692307692,19.03076923076923
2021-02-06,18.308333333333334,10.158333333333333,14.509166666666667,10.503333333333332
2021-02-07,28.3,17.583333333333332,20.051666666666666,14.923333333333334
2021-02-08,10.746666666666666,4.653333333333333,9.626666666666667,6.547333333333333
2021-02-09,25.683333333333334,17.525000000000002,20.13083333333333,14.540833333333333
2021-02-10,9.413636363636364,6.054545454545454,8.385,5.479090909090909
2021-02-11,10.225,5.591666666666666,11.09125,6.664166666666667
2021-02-12,12.65,6.3374999999999995,12.750416666666666,7.167916666666667
2021-02-13,16.429166666666667,12.262500000000001,16.050416666666667,12.320833333333333
2021-02-14,21.7,17.608333333333334,18.954583333333336,15.097083333333332
2021-02-15,22.608333333333334,17.162499999999998,16.770416666666666,12.211666666666666
2021-02-16,14.924999999999999,8.920833333333333,11.717500000000001,8.287083333333333
2021-02-17,17.279166666666665,9.15,18.367916666666666,7.186666666666667
2021-02-18,12.45,7.172727272727273,11.608181818181817,7.916363636363636
2021-02-19,18.879166666666666,10.279166666666667,18.510833333333334,11.26
2021-02-20,27.587500000000002,11.770833333333334,24.452083333333334,12.5875
2021-02-21,17.375,9.3125,16.350833333333334,10.020833333333334
2021-02-22,49.70454545454545,20.063636363636363,37.10545454545455,19.411363636363635
2021-02-23,42.42916666666667,16.875,30.7675,16.152916666666666
2021-02-24,45.22,21.1,33.72,17.686
2021-02-25,50.611111111111114,20.299999999999997,38.43555555555556,19.977777777777774
2021-02-26,19.191666666666666,12.3375,18.26625,13.31125
2021-02-27,20.183333333333334,14.904166666666667,21.420833333333334,12.996250000000002
2021-02-28,26.566666666666666,22.8875,20.55125,15.1825
2021-03-01,32.4375,32.44583333333333,33.87583333333333,30.220416666666665
2021-03-02,8.647619047619047,4.728571428571429,9.388571428571428,5.428571428571429
2021-03-03,69.14583333333333,35.74583333333333,52.75875,31.491249999999997
2021-03-04,24.0625,14.341666666666667,16.340833333333332,10.23625
2021-03-05,22.509090909090908,16.181818181818183,25.384545454545457,19.883636363636363
2021-03-06,17.15,10.799999999999999,18.80333333333333,14.283333333333333
2021-03-07,19.720833333333335,9.766666666666667,11.514166666666666,8.2125
2021-03-08,10.008333333333333,5.233333333333333,9.89875,7.500416666666666
2021-03-09,25.5,17.416666666666668,18.435,15.891666666666666
2021-03-10,6.616666666666667,3.725,5.71375,4.3225
2021-03-11,15.166666666666666,9.700000000000001,15.17,11.243333333333334
2021-03-12,12.8375,8.658333333333333,12.014166666666666,9.09625
2021-03-13,9.275,5.220833333333333,10.49,4.794583333333334
2021-03-14,12.008333333333333,6.308333333333334,14.188749999999999,5.763750000000001
2021-03-15,12.641666666666666,7.783333333333334,14.039583333333333,8.687916666666666
2021-03-16,19.616666666666667,14.904166666666667,19.525000000000002,14.495833333333335
2021-03-17,17.991666666666667,9.779166666666667,16.795416666666664,8.24875
2021-03-18,14.5,8.325000000000001,14.209583333333333,8.83875
2021-03-19,14.35,10.258333333333333,11.705416666666666,8.594166666666666
2021-03-20,24.425,20.05,23.217083333333335,18.309166666666666
2021-03-21,19.820833333333333,16.179166666666667,18.50583333333333,14.340416666666668
2021-03-22,18.941666666666666,11.729166666666666,18.366666666666667,12.14875
2021-03-23,33.59166666666667,23.958333333333332,33.14958333333333,25.15416666666667
2021-03-24,40.18333333333333,29.2375,32.45333333333333,23.596249999999998
2021-03-25,22.579166666666666,15.779166666666667,21.42625,15.9375
2021-03-26,14.3125,7.320833333333333,13.869166666666667,9.470416666666667
2021-03-27,10.966666666666667,5.645833333333333,14.635,6.62875
2021-03-28,12.883333333333333,7.2749999999999995,15.617083333333333,9.673333333333334
2021-03-29,25.7375,12.404166666666667,20.486250000000002,14.155
2021-03-30,37.647619047619045,20.752380952380953,28.76,20.98190476190476
2021-03-31,50.864999999999995,21.9,30.5825,20.786
2021-04-01,22.121739130434783,21.90869565217391,21.178260869565218,18.213043478260868
2021-04-02,14.4625,8.35,17.511666666666667,11.221666666666666
2021-04-03,24.875,16.787499999999998,27.52208333333333,19.445
2021-04-04,32.71578947368421,19.847368421052632,25.973684210526315,17.15315789473684
2021-04-05,17.65,5.227777777777778,8.349444444444444,4.295555555555556
2021-04-06,14.104166666666666,9.316666666666666,12.730833333333335,10.923333333333334
2021-04-07,9.004166666666666,4.579166666666667,6.6937500000000005,4.245833333333334
2021-04-08,15.0,7.541666666666667,14.011249999999999,8.66125
2021-04-09,23.400000000000002,13.966666666666667,23.84,17.106666666666666
2021-04-10,13.320833333333333,5.4875,10.839166666666666,4.6187499999999995
2021-04-11,13.770833333333334,8.141666666666667,14.707500000000001,9.775416666666667
2021-04-12,6.420833333333333,4.1125,7.6875,4.354166666666667
2021-04-13,18.679166666666667,13.820833333333333,15.211666666666666,12.024583333333332
2021-04-14,23.383333333333336,15.795833333333334,19.072916666666668,15.409999999999998
2021-04-15,23.900000000000002,17.833333333333332,19.36583333333333,14.939166666666667
2021-04-16,23.825,16.929166666666667,19.138333333333332,15.253749999999998
2021-04-17,25.320833333333336,17.391666666666666,19.964583333333334,15.670833333333333
2021-04-18,24.741666666666664,17.329166666666666,21.54625,15.734583333333333
2021-04-19,29.88823529411765,19.28235294117647,29.02352941176471,21.39529411764706
2021-04-20,37.52727272727273,22.799999999999997,30.979545454545452,24.33318181818182
2021-04-21,47.160000000000004,35.71,38.789,34.674
2021-04-22,26.766666666666666,13.970833333333333,20.759583333333335,14.683749999999998
2021-04-23,25.03,12.33,19.682,13.534
2021-04-24,24.741666666666664,14.1875,18.51625,14.080833333333333
2021-04-25,22.604166666666668,12.375,16.968333333333334,12.693333333333333
2021-04-26,23.87391304347826,11.68695652173913,15.045652173913044,10.686521739130434
2021-04-27,35.59047619047619,18.933333333333334,21.314285714285717,15.979523809523808
2021-04-28,33.20909090909091,21.345454545454547,28.05,22.578181818181818
2021-04-29,31.791304347826088,20.565217391304348,24.62608695652174,18.64608695652174
2021-04-30,22.77777777777778,15.038888888888888,21.453333333333333,16.073888888888888
2021-05-01,28.27916666666667,27.6875,25.394166666666667,21.194583333333334
2021-05-02,17.325,11.6,21.310416666666665,13.107083333333334
2021-05-03,15.887500000000001,10.950000000000001,15.02875,10.4025
2021-05-04,20.2,12.895238095238096,17.096190476190475,10.784761904761904
2021-05-05,13.985714285714286,5.735714285714286,10.565714285714284,5.0042857142857144
2021-05-06,12.204166666666666,8.299999999999999,11.735416666666666,8.805416666666668
2021-05-07,8.995833333333334,4.0249999999999995,5.944583333333333,3.8225
2021-05-08,12.113333333333333,6.760000000000001,14.628000000000002,10.552666666666665
2021-05-09,21.727272727272727,14.672727272727274,20.243636363636366,14.037272727272727
2021-05-10,9.469565217391304,4.543478260869565,9.015652173913043,4.179565217391304
2021-05-11,16.395652173913046,7.07391304347826,16.688260869565216,10.32913043478261
2021-05-12,5.3999999999999995,4.0874999999999995,8.193333333333333,5.105416666666667
2021-05-13,5.220833333333333,2.5500000000000003,5.922916666666667,4.026666666666666
2021-05-14,7.345833333333334,4.533333333333333,8.915416666666667,7.142083333333333
2021-05-15,6.866666666666667,4.1625000000000005,8.4925,5.819583333333333
2021-05-16,7.2875000000000005,3.9749999999999996,7.955416666666667,4.80875
2021-05-17,6.569565217391304,3.356521739130435,7.770434782608696,4.899130434782609
2021-05-18,9.9625,5.066666666666666,10.453333333333333,6.383333333333333
2021-05-19,7.595833333333334,3.7916666666666665,8.625416666666666,5.739166666666667
2021-05-20,11.008333333333333,4.733333333333333,9.048333333333334,5.0675
2021-05-21,14.049999999999999,6.266666666666667,13.605416666666668,4.9437500000000005
2021-05-22,8.854166666666666,4.308333333333334,11.780833333333334,3.9066666666666667
2021-05-23,7.0,3.4250000000000003,6.362916666666667,3.9179166666666667
2021-05-24,5.691666666666666,2.9166666666666665,5.55375,3.36375
2021-05-25,9.613636363636363,4.713636363636364,10.737272727272726,4.69
2021-05-26,6.5249999999999995,3.5416666666666665,6.78125,5.769166666666667
2021-05-27,13.258333333333333,7.108333333333333,13.379166666666668,9.737499999999999
2021-05-28,15.385714285714286,8.985714285714286,13.028095238095236,9.787619047619048
2021-05-29,14.833333333333334,8.762500000000001,11.877083333333333,9.658333333333333
2021-05-30,14.0,8.670833333333333,11.03375,9.434583333333334
2021-05-31,16.47391304347826,7.104347826086957,10.863478260869567,7.785652173913043
2021-06-01,34.5,35.3,30.7,25.58
2021-06-02,9.608333333333333,8.2875,13.869166666666667,11.551666666666668
2021-06-03,17.654166666666665,13.5875,17.566666666666666,13.372916666666667
2021-06-04,16.794736842105266,6.626315789473685,13.66421052631579,9.451052631578946
2021-06-05,9.269565217391303,4.943478260869566,8.827391304347826,5.736086956521739
2021-06-06,11.154166666666667,6.2749999999999995,11.592916666666667,8.823333333333332
2021-06-07,15.5375,5.9125000000000005,11.804166666666667,4.947916666666667
2021-06-08,11.7875,4.179166666666666,10.382916666666667,4.901666666666666
2021-06-09,22.4,11.1,20.63,11.52
2021-06-10,13.9125,5.845833333333334,11.005416666666667,5.9125000000000005
2021-06-11,17.629166666666666,12.141666666666666,24.895416666666666,18.640833333333333
2021-06-12,11.358333333333334,7.7625,14.526666666666666,9.643333333333333
2021-06-13,12.142857142857142,7.371428571428571,13.031428571428572,8.395714285714286
2021-06-14,24.98888888888889,8.711111111111112,18.72666666666667,10.892222222222223
2021-06-15,22.342857142857145,10.942857142857141,22.10571428571429,14.032857142857143
2021-06-16,23.599999999999998,14.785714285714286,26.150000000000002,19.974285714285713
2021-06-17,16.566666666666666,8.612499999999999,14.285833333333334,8.852083333333333
2021-06-18,13.583333333333334,6.541666666666667,13.350833333333334,7.445
2021-06-19,14.625,9.0375,13.26,9.619583333333333
2021-06-20,11.254166666666668,5.8625,9.079166666666667,5.696666666666666
2021-06-21,11.521739130434783,5.113043478260869,10.254782608695653,6.584782608695652
2021-06-22,15.995833333333332,10.079166666666667,13.417916666666665,9.720416666666667
2021-06-23,24.816666666666666,17.8625,17.713333333333335,13.229999999999999
2021-06-24,20.533333333333335,10.545833333333333,16.46375,9.998333333333333
2021-06-25,18.820833333333333,11.075000000000001,16.089583333333334,12.02875
2021-06-26,12.591666666666667,8.708333333333334,12.0725,8.745
2021-06-27,15.700000000000001,10.529166666666667,13.184583333333334,9.701666666666666
2021-06-28,12.35,4.8500000000000005,9.715,5.292083333333333
2021-06-29,10.016666666666667,4.379166666666666,12.260416666666666,7.669999999999999
2021-06-30,15.229166666666666,8.533333333333333,10.5475,7.52
2021-07-01,15.75,12.7,21.447499999999998,16.7875
2021-07-02,13.25,12.283333333333333,15.77625,13.955416666666666
2021-07-03,29.19545454545454,24.595454545454547,26.072727272727274,21.61090909090909
2021-07-04,17.066666666666666,8.027777777777779,13.983888888888888,10.06111111111111
2021-07-05,13.1875,7.841666666666666,11.74,8.026666666666666
2021-07-06,16.3,8.370833333333334,12.932083333333333,9.34625
2021-07-07,15.4,6.904347826086957,11.049565217391304,5.222608695652174
2021-07-08,9.2125,4.316666666666666,8.755,4.199583333333333
2021-07-09,27.127272727272725,13.136363636363637,18.009090909090908,12.725454545454545
2021-07-10,18.7625,8.945833333333333,25.33458333333333,14.8425
2021-07-11,16.8125,10.720833333333333,17.00916666666667,10.24
2021-07-12,12.538095238095238,7.757142857142857,11.711904761904762,6.011904761904762
2021-07-13,19.566666666666666,12.2875,12.150416666666667,10.468333333333334
2021-07-14,15.279166666666667,9.0625,10.522916666666667,8.577499999999999
2021-07-15,17.383333333333333,9.683333333333334,13.7425,9.255
2021-07-16,22.8,12.792857142857143,18.257142857142856,7.912857142857143
2021-07-17,27.595652173913045,17.52608695652174,24.883913043478262,12.964782608695652
2021-07-18,16.354166666666668,7.966666666666666,15.325000000000001,9.085416666666667
2021-07-19,21.808695652173913,10.469565217391304,16.955652173913045,12.270869565217392
2021-07-20,29.441666666666666,15.691666666666668,22.153333333333336,15.540833333333333
2021-07-21,34.65217391304348,17.678260869565218,25.117826086956523,16.714782608695653
2021-07-22,29.95,15.97272727272727,20.74318181818182,15.458636363636362
2021-07-23,35.31304347826087,15.869565217391305,19.660434782608696,13.976521739130433
2021-07-24,16.61818181818182,7.672727272727273,10.997272727272728,6.964545454545455
2021-07-25,11.125,5.958333333333333,7.78375,4.910416666666666
2021-07-26,17.891666666666666,11.049999999999999,13.927916666666667,10.210833333333333
2021-07-27,17.991666666666667,11.387500000000001,12.164166666666667,9.454166666666667
2021-07-28,12.808333333333332,5.3999999999999995,10.586666666666666,5.26
2021-07-29,13.220833333333333,5.733333333333333,11.217916666666667,5.7683333333333335
2021-07-30,17.786956521739132,6.2,10.578260869565218,5.515217391304348
2021-07-31,11.0875,5.35,12.123125,5.853125
2021-08-01,19.220833333333335,13.1,31.18041666666667,24.213333333333335
2021-08-02,35.25,31.229166666666668,30.6775,26.285833333333333
2021-08-03,37.791666666666664,30.679166666666664,33.864583333333336,26.87625
2021-08-04,21.415384615384617,10.73076923076923,19.685384615384613,14.333846153846155
2021-08-05,13.541666666666666,6.875,8.3025,6.336666666666667
2021-08-06,23.795833333333334,14.012500000000001,13.729166666666666,10.419583333333334
2021-08-07,16.625,6.066666666666666,11.462916666666667,6.492083333333333
2021-08-08,10.954166666666666,5.3500000000000005,10.295416666666666,4.87
2021-08-09,26.63076923076923,13.838461538461539,17.31692307692308,11.176923076923078
2021-08-10,17.179166666666667,10.924999999999999,18.200833333333332,13.2275
2021-08-11,26.843478260869563,15.004347826086958,30.91130434782609,19.870434782608694
2021-08-12,11.079166666666666,5.545833333333333,12.872916666666667,6.528333333333333
2021-08-13,23.605555555555554,8.427777777777777,14.972222222222221,10.092777777777776
2021-08-14,20.09090909090909,9.036363636363637,17.66,9.935454545454546
2021-08-15,16.733333333333334,7.266666666666666,15.626666666666667,7.493333333333333
2021-08-16,16.163636363636364,8.572727272727272,15.260909090909092,7.69
2021-08-17,21.1,12.155555555555557,21.883333333333333,11.876666666666667
2021-08-18,11.3375,5.7125,13.75,7.08125
2021-08-19,8.129999999999999,3.9899999999999998,12.141,7.412000000000001
2021-08-20,9.314285714285715,4.457142857142857,12.052857142857144,8.085714285714285
2021-08-21,13.4,5.522222222222222,10.744444444444445,6.7444444444444445
2021-08-22,12.091666666666667,6.441666666666666,10.104166666666666,6.340833333333333
2021-08-23,15.127272727272727,8.381818181818183,14.97,9.549999999999999
2021-08-24,21.265,10.135000000000002,13.219,9.4335
2021-08-25,16.614285714285714,8.299999999999999,12.502857142857144,8.491428571428571
2021-08-26,14.022222222222222,7.422222222222222,13.852222222222222,9.30888888888889
2021-08-27,19.8,10.200000000000001,19.41,7.571428571428571
2021-08-28,17.172727272727272,7.790909090909091,15.59909090909091,7.040909090909091
2021-08-29,17.053846153846152,8.538461538461538,15.395384615384614,7.4799999999999995
2021-08-30,17.18,10.92,16.204,9.714
2021-08-31,25.676923076923078,15.153846153846153,18.827692307692306,12.291538461538462
2021-09-01,29.729166666666668,25.633333333333336,30.548333333333332,25.50916666666667
2021-09-02,35.391666666666666,31.104166666666668,32.93333333333333,26.644166666666667
2021-09-03,40.949999999999996,27.766666666666666,34.895,26.724999999999998
2021-09-04,23.21818181818182,16.29090909090909,20.91909090909091,15.766363636363637
2021-09-05,15.104166666666666,6.8,10.45125,6.945416666666667
2021-09-06,21.13076923076923,10.384615384615385,13.859230769230768,10.59769230769231
2021-09-07,15.65,8.014285714285714,15.89857142857143,11.274285714285714
2021-09-08,11.152173913043478,5.221739130434782,10.692173913043478,4.932173913043478
2021-09-09,21.817391304347826,11.782608695652174,12.76695652173913,8.874347826086957
2021-09-10,28.741666666666664,20.037499999999998,24.82041666666667,19.062916666666666
2021-09-11,36.9125,26.025000000000002,42.22208333333334,30.27541666666667
2021-09-12,15.770833333333334,8.191666666666666,13.653333333333334,7.535
2021-09-13,18.255555555555556,8.8,16.20111111111111,9.782222222222224
2021-09-14,19.695652173913043,11.195652173913043,14.567391304347826,9.549130434782608
2021-09-15,18.25,12.104166666666666,16.534166666666668,11.07875
2021-09-16,14.066666666666668,8.15,15.107916666666666,11.663333333333334
2021-09-17,19.726086956521737,11.93913043478261,16.789130434782606,12.17695652173913
2021-09-18,15.52222222222222,9.777777777777779,19.248333333333335,11.152777777777779
2021-09-19,13.794444444444444,8.605555555555556,17.516111111111112,11.777222222222223
